,date,message,replies,media_available,reactions_total
8654,2025-11-07 13:32:08+00:00,"СРОЧНО НУЖНЫ ОТВЕТСТВЕННЫЕ ЛЮДИ В КОМАНДУ! . Онлайн-занятость. Приличный доход. Всё с телефона. Пиши  ""+"" @Ladushka_Rush в ЛС!",0.0,False,0
8655,2025-11-07 13:20:17+00:00,Ору с этого калкулятора  😂,,False,0
8656,2025-11-07 13:12:09+00:00,"Здравствуйте, Ирина!

Вы можете воспользоваться нашим калькулятором. Он поможет рассчитать примерные расходы и выручку: выберите товар или настройте параметры, чтобы оценить доход на площадке 😌",,True,0
8657,2025-11-07 13:11:52+00:00,"Здравствуйте!

Отправьте, пожалуйста, ID ваших магазинов нам в личные сообщения — проверим ситуацию с показами",,True,0
8658,2025-11-07 13:11:50+00:00,"Здравствуйте, Алина!

Проверим информацию по претензии, а как будут новости, поделимся с вами",,False,0
8659,2025-11-07 13:08:04+00:00,"В Софьино огромная очередь на вывоз
Первый раз такое наблюдаю
Машин 20, и большая часть из них грузовые 
Не удивительно",0.0,False,1
8660,2025-11-07 13:07:48+00:00,Где можно найти калькулятор чтоб посчитать прибыль которую я буду получать с товара если выйду на ЯМ?,30.0,False,1
8661,2025-11-07 13:06:04+00:00,Я слышал что ФАС проверку делает,,False,0
8662,2025-11-07 13:00:05+00:00,"Здравствуйте, Оля!

Сроки подачи претензий по краже зависят от модели размещения:

FBS — в течение 48 часов с момента оформления акта приёмки-передачи при получении возврата;

FBY — в течение 72 часов с даты вывоза товара со склада",,False,0
8663,2025-11-07 12:59:41+00:00,"Что вобще происходит? В статистике показов за сегодня 0 показов по всем моим товарам. В двух разных кабинетах двух разных ип. Соответсвенно и заказов 0! Поддержка, ответьте!",1.0,False,2
8664,2025-11-07 12:53:35+00:00,Номер претензии 634737104120 (номер заказа 48449225281),,False,1
8665,2025-11-07 12:52:34+00:00,"Они и с 10го не поднимут, потому что вся эта тема с поднятием, расчитана на таких ""лохов"" с которых они будут делать 3/4 от цены.",,False,0
8666,2025-11-07 12:36:31+00:00,"подскажите пожалуйста, какие сейчас сроки подачи претензий по краже товара?",1.0,False,1
8667,2025-11-07 12:32:47+00:00,что по цена в акциях ?,0.0,False,0
8668,2025-11-07 12:32:17+00:00,"Здравствуйте!

Видим, что обращение 848575735839 еще находится в работе. Поторопимся и вернемся к вам в личные сообщения и в обращение с новостями",,False,0
8669,2025-11-07 12:27:40+00:00,"Здравствуйте, Игорь!

Попробуйте выполнить следующие технические рекомендации:
1) Перезагрузите устройство/браузер;
2) Очистите кеш по инструкции;
3) Очистите cookie по инструкции;
4) Повторите действие, которое вызывает ошибку, с другого устройства/браузера сейчас или позже.

Если рекомендации не помогут, напишите нам в личные сообщения и укажите версию приложения, а также запишите короткое видео, на котором будут видны действия, которые приводят к ошибке. Обязательно всё проверим и поможем разобраться 🤝",,True,0
8670,2025-11-07 12:25:21+00:00,"Здравствуйте!

Эти рекомендации могут помочь устранить ситуацию с загрузкой страницы с чатами. Попробуйте:

- выйдите из аккаунта и снова войдите;
- перезагрузите устройство или браузер;
- очистите кеш;- Попробуйте повторить действие на другом устройстве или браузере;

Если предпринятые действия не принесли результата, пожалуйста, напишите, нам в личные сообщения, прикрепите скриншоты с ошибкой и версию браузера. Всё проверим и поможем разобраться ✍️",,True,0
8671,2025-11-07 12:22:23+00:00,"Здравствуйте, Регина!

Простите за ожидание, видим что претензии 48189156099, 49704408898, 48596908611, 48253484928  находятся на рассмотрении, в среднем оно занимает 1-2 недели, но иногда срок может быть увеличен. Вернемся к вам с результатом. 

Претензию 48449225281 не удалось найти в системе, уточните корректный номер, пожалуйста",,False,0
8672,2025-11-07 12:21:22+00:00,"Добрый день, Александра!

Попробуйте, сначала, выполнить следующие технические рекомендации:

1. Очистите кеш;
2. Удалите cookies;
3. Перезагрузите браузер;
4. Попробуйте зайти в личный кабинет через другой браузер/устройство. 

Если проблема сохранится, то пришлите нам, пожалуйста, скриншоты с ошибкой и версию браузера в личные сообщения. Все проверим",,False,0
8673,2025-11-07 12:19:47+00:00,"Видим, что наш бот по ошибке удалил ваши сообщения. Простите за эту ситуацию. Мы настраиваем алгоритмы и стараемся улучшать его работу, чтобы в будущем такого не повторялось 🤝

Возвращаемся к вам с информацией по обновлению отчета: данные могут обновляться с задержкой, ошибки тут нет. Если отчет не будет обновляться более суток, то, пожалуйста, напишите нам в личные сообщения и прикрепите скриншот.

Попробуйте, пожалуйста, выполнить технические рекомендации:

- очистить кеш и cookies;
- перезагрузить браузер и ваше устройство;
- зайти в личный кабинет через другой браузер/устройство. 

Если это не поможет, отправьте нам в личные сообщения:

- версию операционной системы и браузера;
- логин, при котором возникает ошибка.

Эта информация поможет нам быстрее разобраться в ситуации и помочь вам",,True,1
8674,2025-11-07 12:19:44+00:00,"Для тупых- в чем афера?
На днях тоже поймали похожий заказ",,False,0
8675,2025-11-07 12:17:19+00:00,В чате по несколько сотен сообщений в день,,False,0
8676,2025-11-07 12:05:21+00:00,есть кто живой?),1.0,False,0
8677,2025-11-07 12:01:08+00:00,"двигатель который стоил 170 000 в кабинете лег по цене 142 000, а клиент заплатил 132 000, любопытно, каким идиотом нужно быть, что бы полагать, что я дам команду на отгрузку, при условии дичи, которая происходит с выплатами, и всеми остальными, при этом клиент заведомо решил крутануть аферу, т.к. странным выглядит отказ купить на WB или на сайте, где даже кредиты от сбер предоставляются. Затем меня тех поддержка спрашивает, какие я меры принял что бы избежать чего то там подобного в будущем. Вопрос к маркету в целом, какие вы вообще меры принимаете, что бы нас ""продавцов"" не кидали на бабки мутныве покупашки, да и вы сами, как видно из вашей работы? Я вот уже год за этим всем наблюдаю, и прогноз работы в этом месте не утешительный. Поскольку, на самом деле проблемы не решаются, а чужие деньги крутятся.",1.0,False,8
8678,2025-11-07 11:54:53+00:00,может быть тут дадут ответ?,1.0,True,1
8679,2025-11-07 11:44:17+00:00,"Было сегодня немного свободного времени, решил подробнее изучить комиссии по разным категориям. Понял, что сами значения выбирались методом случайных чисел. Системы нет никакой. Ну как комиссия на женские носки может быть 31%, а на детские -49%. Почему такая разница?",2.0,False,2
8680,2025-11-07 11:39:12+00:00,"Да ни за что. Не воспринимайте это как что-то, направленное конкретно против вас. Это бот-второгодник тренируется. Максимум, что получите, это извинения от поддержки",,False,1
8681,2025-11-07 11:38:15+00:00,"Сломали чаты с покупателями
@YandexMarketSupportBot 
разгребайте сами",1.0,True,1
8682,2025-11-07 11:35:22+00:00,Из приложения тоже не работает,1.0,True,1
8683,2025-11-07 11:34:07+00:00,"За что??)) Я написала только, что не работают чаты с поддержкой",,True,1
8684,2025-11-07 11:33:24+00:00,"Здравствуйте 
Не загружаются чаты по заказам
В браузере и приложении",1.0,False,1
8685,2025-11-07 11:30:15+00:00,Добрый день. У всех не работает вкладка чатов и сообщений с возвратами?,1.0,False,3
8686,2025-11-07 11:30:09+00:00,"48189156099 
49704408898 
48596908611 
48253484928 
48449225281 
Номер претензий по кражам @YandexMarketSupportBot когда предоставите ответ?",,False,1
8687,2025-11-07 11:26:37+00:00,"Здравствуйте, Надежда!

Взяли ваш вопрос об обновлении аналитики продаж в работу, вернемся с результатом",,False,0
8688,2025-11-07 11:19:25+00:00,"У нас за последние 3 недели украли товара на миллион, айфоны 17 про Максы, Самсунги и 16 айфоны, маркет отклоняет претензии по краше не понятно почему. Одному покупателю отправили Самсунг за 140К, покупатель получил пачку батареек, куража была во время доставки, Яндекс на это реагирует крайне странно и как вернуть украденный товар или деньги за него, пока загадка",,False,0
8689,2025-11-07 11:15:03+00:00,В каком месте она актуализирована?,,True,1
8690,2025-11-07 11:14:19+00:00,"Я не могу сходу привести такой пример со своим заказом,  как продавец,  но пару раз покупал, зная, сколько по факту стоит товар, скидка более 50%. Выше написал,что на Яндексе это работает очень странно. Непрогнозируемо.",,False,0
8691,2025-11-07 11:13:39+00:00,"Мы проверили, аналитика продаж актуализирована. При повторении ошибки, пожалуйста, свяжитесь с нами, и мы поможем",,False,0
8692,2025-11-07 11:12:19+00:00,"У нас ни разу не было СПП на Яндексе таким же как на ОЗОНе
максимум 15% доходило
У вас что на Яндексе СПП 30-40% ?",,False,0
8693,2025-11-07 11:09:05+00:00,Вам виднее,,False,0
8694,2025-11-07 11:08:06+00:00,"2500 это цена на витрине. При этом  сам продавец может продавать за 2505, или за 3000 или, как ранее написал, за 5000. Разницу маркетплейсы выплачивают из своего кармана. Собственно для этого и происходит эта вакханалия с постоянным повышением комиссий. Никакого отношения к зачеркнутым ценам эта тема не имеет",,False,0
8695,2025-11-07 11:07:49+00:00,"Здравствуйте, Александр!

Видим, что наш бот по ошибке удалил ваши сообщения. Простите за эту ситуацию. Мы настраиваем алгоритмы и стараемся улучшать его работу, чтобы в будущем такого не повторялось 🤝",,False,0
8696,2025-11-07 11:04:35+00:00,"В +5-7% маржи работать такое себе, при оборотах 1-1.5 миллиона",4.0,False,0
8697,2025-11-07 11:01:15+00:00,"Не буду больше, длинное сообщение было)",0.0,False,0
8698,2025-11-07 11:00:27+00:00,"Если бот блокирует, напишите сообщение и сделайте его скрин. Скрин отправьте",,False,0
8699,2025-11-07 11:00:14+00:00,"Яма, бот поломался? Что комментарии сносим?",1.0,False,1
8700,2025-11-07 10:58:09+00:00,Уточним информацию о списании баллов в заказе 50484174912 и вернемся к вам,,False,0
8701,2025-11-07 10:54:44+00:00,"Ну? А как Вы узнали, что у него в лк 2500? У него в лк цена может быть 5000, а яма для Вас решила показать со скидкой. На яме это странно работает, но например на озоне у меня по большинству позиций а среднем процентов 30 скидка",,False,0
8702,2025-11-07 10:53:02+00:00,"Не, купил за 1000, продает за 2500",,False,0
8703,2025-11-07 10:51:12+00:00,"Ну, и? Почему решили, что в минус продают? Ну условно,  купил за 1000, продаёт за 500? Или за сколько?",,False,0
8704,2025-11-07 10:50:25+00:00,"Знаю, где большинство закупается и почем)",,False,0
8705,2025-11-07 10:49:38+00:00,"А как Вы узнали, что они в минус продают?",,False,0
8706,2025-11-07 10:46:04+00:00,Именно так и работает отмывание денег,,False,0
8707,2025-11-07 10:37:34+00:00,Почему же?,,False,0
8708,2025-11-07 10:37:17+00:00,"Новость в лесу: открыл заяц обменник. Меняет рубль на рубль двадцать
копеек. Звери в удивлении. Как так? В чем обман?
Лиса обменяла, все нормально. Не кинул косой. Деньги настоящие, вот
рубль и 20 копеек. Потянулись звери. Волк, олень, даже ежик приходил.
Думают, когда же Косой разорится. А он все меняет и меняет. Дошла
наконец весть до Медведя. Пришел разобраться что к чему:
- Косой, меняешь?
- Меняю!
- Рубль на рубль двадцать?
- Да!
Обменялись, деньги настоящие.. Медведь не в понятках.
- Косой, а в чем бизнес то?
- Ну видишь, беру рубль и меняю на рубль двадцать
- Не держи за дурака, вижу. Косой, ты хоть рентабельность считал?
- Да нафиг мне эта рентабельность, ты посмотри зато какие обороты!!!",1.0,False,9
8709,2025-11-07 10:36:32+00:00,Вспоминается бородатый анекдот про оборот),0.0,False,0
8710,2025-11-07 10:35:43+00:00,"Процентов 70 здесь не считает ничего, смотрит на какие-то цифры, торгует в минус три месяца, потом налоговый период, а потом все вокруг виноваты",0.0,False,2
8711,2025-11-07 10:35:24+00:00,Бизнесмены),,False,0
8712,2025-11-07 10:34:42+00:00,"Тут вообще до того доходит, что кто-то не видит вообще изменения тарифа) зато потом вот эти гневные сообщения, продал на два ляма, но чет только 1 лям пришел))) маркет верни бабки)))",,False,1
8713,2025-11-07 10:34:27+00:00,"Ну как минимум там в видео видно серийный номер отправленных, и в другом видео с возвратом, что пришли совсем другие",,False,0
8714,2025-11-07 10:34:17+00:00,"Всё просто, они вам не коллеги 🤣",,False,1
8715,2025-11-07 10:33:46+00:00,"Точно. Мониторю коллег по категории и не понимаю, зачем они продают в минус?!)))",,False,0
8716,2025-11-07 10:33:22+00:00,"Подскажите, почему не были списаны баллы, которые были начислены по этому заказу ?",,False,1
8717,2025-11-07 10:32:32+00:00,"Мне больше нравится, как многие продавцы  тут пишут, как им надо с 10 числа цены поднимать) а то что уже с 10 числа за доставленные заказы с них будет списываться новая комиссия, никто даже внимание не обращает) зато видимо довольны, целую неделю продаж больше стало))))",13.0,False,5
8718,2025-11-07 10:30:57+00:00,Правила игры),,False,0
8719,2025-11-07 10:27:03+00:00,Да,,False,0
8720,2025-11-07 10:26:15+00:00,Добрый день всем ! Подскажите пожалуйста кто-нибудь из присутствующих писал уже до судебную претензию на Яндекс маркет?,1.0,False,0
8721,2025-11-07 10:21:09+00:00,"Да ничего не будет потому что в пупырку не упаковали и видео не предоставили как кладете  часы  оригинальные в коробку
И то что ориганштвне они вообще были

Сможете сей факт доказать ?",,False,0
8722,2025-11-07 10:19:23+00:00,И туда и туда отправили,,False,0
8723,2025-11-07 10:18:33+00:00,До судебка не в чат посылается а на их адрес,,False,0
8724,2025-11-07 10:18:22+00:00,Спасибо!,,False,0
8725,2025-11-07 10:18:02+00:00,"Не все с первого раза, но по итогу - выплачивают
Тут главное не сдаваться (если конечно времени не жалко)",,False,0
8726,2025-11-07 10:15:57+00:00,"А вам удовлетворили по итогу их? 
Вернули деньги?",,False,0
8727,2025-11-07 10:15:36+00:00,"В FBS после поступления заказа я сам доставляю товар клиенту или отвожу на склад Яндекса? Вот, например, беговая дорожка.",0.0,False,0
8728,2025-11-07 10:14:35+00:00,"Гарантируют доход по майским ценам, но с Ноябрьской комиссией",,False,1
8729,2025-11-07 10:14:32+00:00,"Спасибо! 
Там уже 3 претензии, одна уже с досудебкой",,False,1
8730,2025-11-07 10:12:36+00:00,а потом звонят спрашивают почему я покупки отменяю....,,False,0
8731,2025-11-07 10:12:35+00:00,"Лучше создавать претензию в обращениях, а сюда кидать номер обращения чтобы ускорили",,False,1
8732,2025-11-07 10:12:20+00:00,И что??? В минус продавать?,,False,0
8733,2025-11-07 10:10:22+00:00,Есть. Можно в справке прочитать о всех схемах работы. Будут ли продажи по ДБС - вопрос совершенно другой.,,False,0
8734,2025-11-07 10:10:21+00:00,"Добрый день, Олеся!

Соберем информацию по вопросу об отчете комиссионера и напишем вам",,False,1
8735,2025-11-07 10:09:19+00:00,"Здравствуйте, Алексей!

Поделиться списком стоп-слов не получится, мы рекомендуем придерживаться правил нашего чата, чтобы сохранить в нём дружескую атмосферу. 

Если вдруг вас случайно заблокирует бот — напишите нам в личные сообщения. Мы всё поправим и разблокируем",,True,1
8736,2025-11-07 10:09:08+00:00,А маркет сам тут вообще отвечает на такое? Или тотальный игнор,,False,0
8737,2025-11-07 10:08:44+00:00,"Снизь цену , увеличь буст - все же просто",,False,1
8738,2025-11-07 10:08:31+00:00,"Здравствуйте!

Видим, написали нам в личные сообщения, ответим вам там",,False,0
8739,2025-11-07 10:07:18+00:00,А вы точно хорошо посчитали наценку?,,False,0
8740,2025-11-07 10:06:45+00:00,В Яндексе есть ДБС?,2.0,False,1
8741,2025-11-07 10:05:31+00:00,Яндекс становится неконкурентным и это очевидно,,False,0
8742,2025-11-07 10:03:57+00:00,"Спасибо за уточнение, ваш вопрос об этой поставке еще находится в работе, вернемся к вам",,False,0
8743,2025-11-07 10:02:26+00:00,"Смартфон на Авито стоит 46000
На вб стоит 55000 с учётом скидки от вб для клиента 44500
На Яндекс маркете 90000",,False,1
8744,2025-11-07 10:01:03+00:00,Где посмотреть стоп слова?,,False,2
8745,2025-11-07 10:00:10+00:00,"Здравствуйте, Игорь!

Возвращаемся к вам: баллы могут быть начислены по одному заказу, а списаны по другому. Если по заказу нет списания баллов на оплату услуг, значит они уже закончились.

Баллы начисляются на общий счет и списываются по мере доставки товаров.",,False,0
8746,2025-11-07 09:57:25+00:00,"Точно, прибыль Яндекса еще больше увеличится:)",,False,2
8747,2025-11-07 09:56:28+00:00,"В возврат подсунули подделку (дорогие часы Apple, 80к), маркет не возвращает деньги, ссылаясь на то, что не упаковали без пупырки 🤦🏼‍♀️
Кто нибудь сталкивался с таким?

Причем тут упаковка, и то что вернули подделку? 

Все видео отправки и вскрытия есть, где все очевидно.",17.0,False,1
8748,2025-11-07 09:54:23+00:00,"У меня одежда. Возьмем штаны например.На складе цена (если на картонке примеряем) 1800руб, в офлайне 2800-3200, на ЯМ 5490руб, и при условии, что он уже жрет 70% поднимать надо  стоимость иначе смысла нет тут находиться после 10 числа",,False,2
8749,2025-11-07 09:53:54+00:00,Поставка № 26407424 / 0000923110,,False,1
8750,2025-11-07 09:53:04+00:00,"Здравствуйте, Надежда!

Проверим работу ""Аналитики продаж"" и вернёмся к вам с ответом",,False,0
8751,2025-11-07 09:51:21+00:00,"проблема в том , что очень большой ассортимент и я работаю со многими поставщиками, выкупить столько товара это крайне не ренатабельно",,False,0
8752,2025-11-07 09:47:40+00:00,"Здравствуйте, Оксана!

Простите за ожидание, уже уточняем у склада причину, по которой этот товар не приняли. Напишем вам, как получим ответ",,False,0
8753,2025-11-07 09:45:52+00:00,Переходи на fby и будешь видеть прибыль ),,False,5
8754,2025-11-07 09:44:50+00:00,Подскажите когда сможете ответить ?,,False,1
8755,2025-11-07 09:39:22+00:00,"коллеги кто работает на фбс , как у вас продажи?
какие делаете наценки? 

я сейчас пересчиал и это конечно .... 
моя категория наручные часы , товар небольшой, в упаковке 12*12*12 см  
-комиссия за доставку 5,3 ???? за что не рыночные условия
-эквайринг если брать выплату раз в неделю 3% еще более менее в рынке (у банков 2%)
-  без рекламных инстремнтов ничего продаваться не будет , еще надо хотябы 5 % на буст
и комса в категории 41,5 а будет 45,5

чтобы заработать около 10 % , мне надо делать наценку 150% цены будут максимольно не привлектальными и никто покупать не будет...

просто крик души) может у кого то схожие данные поделитесь",11.0,False,2
8756,2025-11-07 09:38:06+00:00,"Добрый день. Подскажите, пожалуйста. Отчет комиссионера должен опираться на какую из этих сумм?",2.0,True,1
8757,2025-11-07 09:26:51+00:00,"Здравствуйте!

Простите за ожидание, ведем разбор по заказу 49124499395, как только будет готов ответ, напишем вам здесь и в обращении 867171226535. 

По заказу 49329595201 рекомендуем подать несогласие через личный кабинет: ""Общение"" → ""Претензии"".
Пожалуйста, укажите дополнительные аргументы — это повысит шансы на положительное решение",,False,0
8758,2025-11-07 09:19:45+00:00,В процессе оформления поставки вышло только 2 распечатки- это номер поставки (грузоместо- клеется на коробку) и баркокод на каждый товар( вот он и наклеян -на фото),,False,0
8759,2025-11-07 09:18:46+00:00,Какая у вас система налогообложения? С НДС или без НДС?,,False,0
8760,2025-11-07 09:16:24+00:00,Здравствуйте! А она опять не работает 🤪 Последнее обновление было более 15 ч назад,,True,1
8761,2025-11-07 09:13:26+00:00,Это код товара или код поставки товара? После формирования поставки необходимо наклеить коды поставок,,False,0
8762,2025-11-07 09:12:41+00:00,Сформирован в кабинете яндекса,,False,0
8763,2025-11-07 09:12:16+00:00,Это Ваш или яндекса? Сам штрих?,,False,0
8764,2025-11-07 09:11:39+00:00,А на фото код сформирован и наклеян на каждый товар- не то?,,False,0
8765,2025-11-07 09:10:55+00:00,На каждый товар,1.0,False,0
8766,2025-11-07 09:10:22+00:00,Штрихкод на коробке -грузоместо?,,False,0
8767,2025-11-07 09:09:13+00:00,Ваш штрихкод самой поставки и товара,,False,0
8768,2025-11-07 09:07:41+00:00,"Здравствуйте, поставка не принята на складе, причина- нет штрихкода. Что упустила? Какой штрихкод должен быть?",9.0,True,1
8769,2025-11-07 09:02:10+00:00,"Ну вроде как написал , посмеялись и ладно)))) 😂 Маркет, так же?",,False,0
8770,2025-11-07 09:01:21+00:00,"Пожалуйста, разберитесь. И индекс скорректируйте тоже, пожалуйста",,False,0
8771,2025-11-07 08:57:34+00:00,"Здравствуйте, Юлия!

Уточняем информацию по товарам у сотрудников склада. С решением вернемся в личные сообщения",,False,0
8772,2025-11-07 08:51:06+00:00,"есть такое дело, вывалилась пачка отзывов без текста",0.0,False,0
8773,2025-11-07 08:48:22+00:00,"Да, у меня также за октябрь отразилось",0.0,False,0
8774,2025-11-07 08:47:05+00:00,Конечно нет. 11 т р . И покупатель это знает. Это как банку кофе в пятерке в трусах вынести. Поймают - просто пожурят и отпустят ….,,False,0
8775,2025-11-07 08:47:01+00:00,"не пару дней, а с 10,10))) у меняо тобразились сегодня",,False,1
8776,2025-11-07 08:45:57+00:00,"Точно такая же история, 500 отзывов прилетело, а обычно было 60-80 в день
Скорее всего просто не отображались пару дней и сегодня выгрузились.",,False,0
8777,2025-11-07 08:45:33+00:00,"у себя посмотрел по выгрузке, действительно больше отзывов прилетело, чем вчера и позавчера) мб долго отзывы на модерации были",,False,0
8778,2025-11-07 08:44:49+00:00,"Включены, по настройкам все так же, как и было ранее)",,False,0
8779,2025-11-07 08:44:16+00:00,"баллы за отзывы не включены? Мы так обнаружили случайно, что у нас баллы за отзывы врублены О_0",,False,0
8780,2025-11-07 08:42:36+00:00,"если деньги того стоят, то в суд",,False,0
8781,2025-11-07 08:41:41+00:00,согласна,,False,0
8782,2025-11-07 08:39:43+00:00,"Добрый день, подскажите, никто не заметил сегодня увеличение отзывов? У нас раз в 8 сегодня больше отзывов, чем в другие дни 😱",9.0,False,1
8783,2025-11-07 08:37:24+00:00,"Это сколько же, простите, наворовано у селлеров всего( нам тоже за фигурку денег не вернули, а обвинили меня в обмане ямы) масштабы шикарные) селлеры мошенники, а ЯМ и покупатели святые)",0.0,False,0
8784,2025-11-07 08:34:48+00:00,"у меня подменили новый ipad на почти такой сломанный  предыдущего поколения. Поддержка закрыла претензию, так как расследование не выявило нарушений со стороны яндекс маркета и товар упакован в курьерский пакет вместо коробки. Видео упаковки и распаковки есть.
@YandexMarketSupportBot объясните пожалуйста, как курьерский пакет должен был спасти от подмены товара, который был заказан для того, чтобы в пвз его подменить? номер повторной претензии 867171226535, в случае отклонения я буду каждый день здесь всем напоминать, как вы покрываете мошенников. У меня минус 40 тысяч из-за этого

второй случай, отклоненная претензия 818294740199. Отправлял смарт часы, вернулся пустой пакет.
Служба безопасности провела проверку по поводу товара по заказу №
49329595201. В рамках проведенной проверки никаких противоправных действий со
стороны Яндекс Маркета обнаружено не было.
На основании вышеизложенного, требования, указанные в Претензии, не
подлежат удовлетворению.
@YandexMarketSupportBot и снова прошу объяснений, каким образом вы не нашли противоправных действий, если по камерам должно быть видно, что я отправлял не пустой запечатанный пакет, потом этот пакет приняли в пункте получения под камерами и по идее должны были задать вопросы, если бы он был вскрыт/пустой. Я вам прислал видео получения этого пустого пакета в пункте выдачи, сотрудник на видео тоже подтвердил кражу. Снова -20 тысяч на ровном месте.",,False,2
8785,2025-11-07 08:34:23+00:00,"Понимаем, что ожидание может быть неудобным. К сожалению, точных сроков пока назвать не можем, но как только появится информация — сразу вам сообщим. 

Спасибо за ваше терпение 💛",,False,0
8786,2025-11-07 08:32:32+00:00,"Работы по проведению новой ветки БАМ? ) Вы можете дать ответ конкретный по срокам или сказать что не можете починить это . Просто я знаю, как со своей стороны решить этот вопрос , не хочу отзывы терять просто. Но если это еще затянется на неопределенный срок, мне нет смысла ждать.",,False,0
8787,2025-11-07 08:32:08+00:00,Уже подал . ! Несогласие и после несогласие с решением по несогласию несогласия претензии на согласие несогласия!!! В согласии с несогласием!!! И по всем отказ ! Что еще подать?,,False,0
8788,2025-11-07 08:27:48+00:00,"Здравствуйте, Павел!

Если вы не согласны с решением, то подайте, пожалуйста, несогласие. Сделать это можно в личном кабинете в разделе ""Общение"" → ""Претензии"".

Рекомендуем указать новые аргументы, которые помогут рассмотреть претензию в вашу пользу",,False,0
8789,2025-11-07 08:27:00+00:00,"@YandexMarketSupportBot Можно узнать ""Немного"" и ""Решим в ближайшее время"" - это на сколько дольше двух месяцев?",1.0,True,1
8790,2025-11-07 08:22:04+00:00,"Если бы Успешные предприниматели денпингёры тоже закладывали , то и продажи были бы после закладок таких",,False,0
8791,2025-11-07 08:21:57+00:00,"Здравствуйте, Алена!

Видим, ведется работа по устранению ошибки для установки цен при участии в акциях, со своей стороны ускорили решение, напишем вам сразу, как будут новости",,False,0
8792,2025-11-07 08:17:55+00:00,"Смирись, и заложи в наценку",,False,0
8793,2025-11-07 08:17:07+00:00,"Маркет! Как же так? Покупатель совершил подмену товара . Возврат ( не то заказал , не распечатывал))))))) . Пришел возврат. Пленка явно заклеена обычным клеем . Это видно. Товар заменен на контрафактный. Причина отказа - невозможно прочитать бачкоды на упаковке и флаконе. ( они разные, так как флакон не от этой коробки) . Бачкоды не всегда и разглядеть можно. Мы прислали вам фото крупным планом. Но конечно же фото сделано после распаковки. Конечно же мы мошенники ( все продавцы мошенники) а покупатель просто не может подменить товар , это же нечестно будет. 11 т р минуса . Итог : покупатель в полной уверенности, что это норма ( мошенничество ) и в целом никому вреда и не наносит, так баловство.",12.0,False,1
8794,2025-11-07 08:15:12+00:00,Привлекать внимание покупателей к товарам с самими высокими ценами из всех площадок - ну такое себе...,,False,28
8795,2025-11-07 08:12:48+00:00,"я нашла девочку рядом с Домодедово, она раз в мес бегает мне забирает возвраты. Дешевле ТК получилось. А так да, очень неудобно, что нельзя в ПВЗ, хотя бы на СЦ в моем городе бы привозили.",,False,1
8796,2025-11-07 08:12:14+00:00,"1000 пушей за 400 ₽ — только до 21 ноября

Специально к высокому сезону снизили минимальную стоимость отправки пуш-уведомлений в 2 раза! С 7 по 21 ноября 1000 пушей можно отправить за 400 ₽.

🌩 Средний CTR пушей на Маркете — 1-2%

Используйте инструмент с такой кликабельностью, чтобы рассказать о своём магазине и привлечь внимание покупателей к товарам и акциям.

Как настроить кампанию с пушами и составить пуш-уведомление — в Справке.

➡️ Создать пуш-рассылку

#продвижение",10.0,True,72
8797,2025-11-07 08:09:13+00:00,"Я смотрю этот круг ""узнающих"" бесконечен...",,False,0
8798,2025-11-07 08:05:50+00:00,Домодедово,,False,0
8799,2025-11-07 08:04:55+00:00,"Спасибо, что сообщили об этом. Понимаем, как неприятно, когда из-за такой технической детали возникают сложности с проездом. Сейчас, пожалуйста, при заполнении данных указывайте номер автомобиля заглавными буквами на русской раскладке — так система корректно распознает его.

Простите за неудобства и спасибо за понимание 💛",,False,0
8800,2025-11-07 08:01:18+00:00,"Если вы пишете о складе в Софьино,то там на будке охраны при въезде есть куар код для заказа пропуска.Как раз на такой случай.Пропуск приходит на орану в течении 5 мин.",,False,1
8801,2025-11-07 08:00:33+00:00,"добрый день! это сообщение писали 27 октября. в прикрепленной таблице - список непринятых товаров в Парголово по данной поставке. теперь он почему-то изменился. наши товары так и не найдены. зато служба контроля качества прислала - ""По поставке 25440018 / 0000238814 ответ давали еще в октябре - оснований для исключения нет, т.к. большая часть расхождений, а именно 7 шт. возникло не из-за DataMatrix ЧЗ. Товар не был найден на складе"" (просили из индекса качества исключить). что это значит? как так товар не был найден на складе? просим найти его и дать нам нормальные ответы по товарам в Парголово. или нам в полицию писать заявление? может, тогда на складе их найдут?",,True,1
8802,2025-11-07 07:57:21+00:00,"Это ваше сравнение как появилось кривым, так и остаётся. Ничего не меняется в лучшую сторону",,False,0
8803,2025-11-07 07:47:48+00:00,"Добрый день, Анастасия!

Процент за размещение предложений товара рассчитывается от суммы заказа, независимо от того, были ли применены скидки Маркета или использованы баллы Плюса.
Подробнее можете почитать в Справке👌",,False,0
